0.9356802168521682	0.5836412051254979	0.18203013569819265	0.0002664668555258114	4.72865079481902e-8	4.1978803898080234e-12	0.00016568839022084076	1.4709044341588278e-8	0.00005167606058294065	1.376268103224306e-8
0.935444656624324	0.5833473763308505	0.18189269090521906	0.00026637901239875647	4.72553342372757e-8	4.193729884215124e-12	0.00016559204946966407	1.4695645195299135e-8	0.000051633011160107145	1.3746682344431451e-8
0.9352091367654097	0.5830536718529487	0.18175533885286424	0.00026629118990384297	4.722417812419604e-8	4.18958308925125e-12	0.00016549575620714837	1.4682257039081517e-8	0.00005158999389682069	1.3730700839577707e-8
0.9349735886052865	0.5827600060512008	0.1816180394708876	0.00026620336177656884	4.719303028862954e-8	4.1854387631539974e-12	0.00016539948194277293	1.4668875892646277e-8	0.00005154699611298488	1.3714731779616359e-8
0.9347381672759542	0.5824665722874183	0.181480883123821	0.0002661155873478735	4.7161911763657e-8	4.1812997024231684e-12	0.00016530329098873436	1.4655510724374554e-8	0.0000515040463925297	1.369878581713003e-8
0.9345028727131449	0.5821733703620986	0.18134386964520843	0.00026602786658571774	4.7130822519087925e-8	4.177165899638043e-12	0.00016520718326633942	1.4642161513055975e-8	0.000051461144675591434	1.3682862914987297e-8
0.9342677043493566	0.5818803994490367	0.18120699857596967	0.0002659401992628405	4.709976245560334e-8	4.173037338197542e-12	0.0001651111584867626	1.4628828208145191e-8	0.000051418290809225735	1.3666963001324416e-8
0.9340326639335365	0.5815876616075287	0.1810702708049919	0.0002658525860517374	4.706873179262503e-8	4.168914043866196e-12	0.00016501521732945678	1.4615510894398177e-8	0.000051375485069547736	1.3651086164596218e-8
0.9337977516456002	0.5812951569412854	0.18093368630718232	0.0002657650270167286	4.703773053397547e-8	4.164796013737376e-12	0.00016491935981839686	1.460220956495959e-8	0.000051332727441980855	1.3635232384641315e-8
0.9335629672187871	0.5810028849978818	0.18079724479784148	0.0002656775220473243	4.700675862159551e-8	4.160683236689415e-12	0.0001648235857901412	1.458892418678351e-8	0.00005129001782907843	1.3619401610341098e-8
0.9333283103615125	0.5807108452944021	0.18066094597828458	0.00026559007102329235	4.6975815994042755e-8	4.156575701163312e-12	0.00016472789507098032	1.457565472542306e-8	0.00005124735612894327	1.3603593788965067e-8
0.9330937807533323	0.580419037312457	0.18052478953353399	0.00026550267381310805	4.694490258594871e-8	4.152473395091429e-12	0.00016463228747527742	1.456240114480144e-8	0.00005120474223449744	1.3587808865901633e-8
0.9328593780445685	0.580127460497764	0.180388775132144	0.0002654153302738088	4.691401832797401e-8	4.1483763058924046e-12	0.00016453676280532987	1.454916340719524e-8	0.00005116217603342798	1.3572046784640843e-8
0.9326251018559333	0.579836114259723	0.18025290242602432	0.000265328040250847	4.688316314676296e-8	4.144284420465972e-12	0.00016444132085122822	1.4535941473217424e-8	0.0000511196574081317	1.3556307486756825e-8
0.9323909517781486	0.5795449979709906	0.18011717105026165	0.0002652408035779423	4.685233696489801e-8	4.140197725187796e-12	0.00016434596139071526	1.4522735301800347e-8	0.00005107718623565969	1.3540590911890168e-8
0.9321569273715619	0.5792541109670485	0.17998158062294045	0.0002651536200769319	4.682153970085343e-8	4.136116205904176e-12	0.00016425068418904313	1.450954485017842e-8	0.00005103476238766139	1.3524896997730131e-8
0.9319230281657589	0.578963452545768	0.17984613074496084	0.0002650664895576197	4.679077126894897e-8	4.1320398479268165e-12	0.00016415548899882904	1.449637007387084e-8	0.00005099238573032793	1.3509225679996671e-8
0.9316892536591727	0.5786730219669728	0.17971082099985713	0.0002649794118176238	4.67600315793029e-8	4.1279686360274726e-12	0.00016406037555991043	1.4483210926664092e-8	0.00005095005612433554	1.3493576892422504e-8
0.9314556033186892	0.5783828184519964	0.17957565095361291	0.0002648923866422232	4.67293205377847e-8	4.123902554432583e-12	0.0001639653435991983	1.447006736059424e-8	0.00005090777342478797	1.3477950566734774e-8
0.9312220765792476	0.578092841183234	0.17944062015447468	0.00026480541380420196	4.669863804596733e-8	4.119841586817862e-12	0.00016387039283052905	1.4456939325929196e-8	0.00005086553748115852	1.3462346632636765e-8
0.9309886728434404	0.5778030893036948	0.17930572813276596	0.0002647184930636934	4.6667984001079067e-8	4.115785716302833e-12	0.00016377552295451602	1.4443826771150757e-8	0.000050823348137231985	1.3446765017789441e-8
0.9307553914811049	0.5775135619165453	0.17917097440069693	0.0002646316241680212	4.663735829595498e-8	4.11173492544534e-12	0.00016368073365839842	1.443072964293653e-8	0.00005078120523104554	1.3431205647792718e-8
0.9305222337812774	0.5772242605068332	0.17903635957909841	0.00026454480761390795	4.660676108763069e-8	4.10768923175125e-12	0.00016358602543075466	1.4417647999511666e-8	0.00005073910895403143	1.3415668579805678e-8
0.9302892016869693	0.5769351873692081	0.17890188466471138	0.00026445804415342486	4.6576192622873044e-8	4.10364866455943e-12	0.00016349139903244636	1.4404581936889734e-8	0.00005069705961739846	1.3400153915450555e-8
0.9300562950596499	0.5766463422148158	0.17876754945185871	0.0002643713337258151	4.6545652861876154e-8	4.099613215306612e-12	0.0001633968543551471	1.4391531430103523e-8	0.00005065505714906542	1.3384661613697683e-8
0.9298235137313345	0.5763577247185205	0.17863335371815986	0.0002642846762588022	4.65151417608182e-8	4.095582874907518e-12	0.00016330239127833218	1.4378496452513881e-8	0.000050613101471638754	1.3369191631581501e-8
0.9295908575071687	0.5760693345221573	0.1784992972260634	0.0002641980716696008	4.648465927222367e-8	4.0915576338035555e-12	0.00016320800967037477	1.4365476975964626e-8	0.00005057119250290213	1.335374392438561e-8
